SN,Source,Region,Country,Country_ID,ISO2,ISO3,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,IU_NAME,IU_ID,LocationName,Longitude,Latitude,LocationType,Georeliability,Year_MDA1,N_MDA,Baseline_Prev,SurveyYear,Period,SurveyMonth,Passage,Method_0,Method_1,Method_2,Age_start,Age_end,Examined,Positive,Prevalence,CMFL,Vector_spp,Perc_PoolPositive,SourceOrigen,Funding,Composite_IU_ID
10306,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Gambela,1946,Agnua II,3127,Gambella,18717,Mamo,35.02973,8.19121,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,16,0.471,null,,null,,APOC Trust Fund,AETH0194618717
10307,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,MAMO,35.20116,8.11223,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,168,36,0.214,null,,null,,APOC Trust Fund,AETH0194818979
10308,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,MAMO,35.20116,8.11223,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,168,11,0.065,null,,null,,APOC Trust Fund,AETH0194818979
10309,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,K/KARA,18924,Manabura (Menbura),35.25633,9.79073,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,59,17,0.288,null,,null,,APOC Trust Fund,AETH0194818924
10310,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,Mandisi,37.23635,8.78134,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,6,0.188,null,,null,,APOC Trust Fund,AETH0194818814
10311,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Mandura,34.92115,9.83526,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,6,0.171,null,,null,,APOC Trust Fund,AETH0194818949
10312,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Dangure,18690,MANDURA,36.118542,11.133276,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,45,10,0.222,null,,null,,APOC Trust Fund,AETH0194418690
10313,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Hadiya,3153,Anlemo,19127,Manxa,37.99254,7.69557,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,2,0.065,null,,null,,APOC Trust Fund,AETH0195019127
10314,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Kafa,3160,Tello,19256,Mareka,36.52854,7.1156,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,44,4,0.091,null,,null,,APOC Trust Fund,AETH0195019256
10315,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Kembata Tembaro,22488,K/Gamela,19206,MARZORYA,37.958783,7.206609,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,34,0,0,null,,null,,APOC Trust Fund,AETH0195019206
10316,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Masara,34.45512,9.44969,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,6,0.182,null,,null,,APOC Trust Fund,AETH0194818774
10317,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Masarata-3,35.13176,9.8916,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818949
10318,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Masarata -1,35.14859,9.87117,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194818949
10319,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Masarata -2,35.14251,9.8637,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,2,0.057,null,,null,,APOC Trust Fund,AETH0194818949
10320,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Mata Haro 1,34.51105,9.19353,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,7,0.206,null,,null,,APOC Trust Fund,AETH0194818774
10321,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Mata Haro 2,34.51041,9.19475,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,7,0.2,null,,null,,APOC Trust Fund,AETH0194818774
10322,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Mata Haro 3,34.51035,9.19736,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,6,0.171,null,,null,,APOC Trust Fund,AETH0194818774
10323,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Hadiya,3153,Yem,19273,Mazoriya,37.50612,7.95343,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,0,0,null,,null,,APOC Trust Fund,AETH0195019273
10324,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,MECHA,37.051997,8.242041,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0194818947
10325,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Chora,18807,Megertu,36.05313,8.37176,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,6,0.188,null,,null,,APOC Trust Fund,AETH0194818807
10326,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,West Gurage,22002,Cheha,19149,Mehal Workit,37.802,8.13503,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,216,1,0.005,null,,null,,APOC Trust Fund,AETH0195019149
10327,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Silti,3185,Silti,19250,Mehalabza,38.3341,7.99184,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,204,0,0,null,,null,,APOC Trust Fund,AETH0195019250
10328,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,MEKA,36.6833,12.6833,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,6,0.12,null,,null,,APOC Trust Fund,AETH0194318641
10329,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Borena,3135,Arero,18764,Mekallu,39.155217,4.945233,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,80,0,0,null,,null,,APOC Trust Fund,AETH0194818764
10330,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Guduru,18884,Mekero,37.30606,9.45898,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0194818884
10331,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,E. Gojam,3142,H/Eju,18609,MEKLIT LA,37.9333,11.1167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194318609
10332,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,Meko 1,35.33877,7.91993,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,10,0.333,null,,null,,APOC Trust Fund,AETH0194818979
10333,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Bale,3132,Delomena,18823,Melka Amana,39.788167,6.242833,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,137,0,0,null,,null,,APOC Trust Fund,AETH0194818823
10334,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,MENDER-9 GROUP1,36.51617,9.46459,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,37,1,0.027,null,,null,,APOC Trust Fund,AETH0194818948
10335,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,MENDER-9 GROUP1,36.51617,9.46459,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,37,36,0.973,null,,null,,APOC Trust Fund,AETH0194818948
10336,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,MENDER  6,36.24669,12.70016,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,287,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10337,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 10 Group 22,36.54026,9.44407,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,7,0.233,null,,null,,APOC Trust Fund,AETH0194818948
10338,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gobu Sayo,18875,Mender 10 Group 24,37.00673,9.03747,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,14,0.467,null,,null,,APOC Trust Fund,AETH0194818875
10339,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mender 11 Group 1,36.57825,9.51427,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,9,0.3,null,,null,,APOC Trust Fund,AETH0194818866
10340,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Nunu Kumba,18980,Mender 11 Group 2,36.74931,8.82635,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,11,0.367,null,,null,,APOC Trust Fund,AETH0194818980
10341,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mender 11 Group 3,36.57965,9.51316,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,8,0.267,null,,null,,APOC Trust Fund,AETH0194818866
10342,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mender 11 Group 4,36.58373,9.51743,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,29,9,0.31,null,,null,,APOC Trust Fund,AETH0194818866
10343,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mender 11 Group 5,36.58255,9.51989,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,7,0.233,null,,null,,APOC Trust Fund,AETH0194818866
10344,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mender 11 Group 6,36.58232,9.57204,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,12,0.4,null,,null,,APOC Trust Fund,AETH0194818866
10345,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mender 14 Group 1,36.66041,9.57218,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,22,8,0.364,null,,null,,APOC Trust Fund,AETH0194818866
10346,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 15-Group 1,36.67492,9.5666,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,13,0.433,null,,null,,APOC Trust Fund,AETH0194818741
10347,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 15-Group 3,36.67257,9.56706,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,9,0.3,null,,null,,APOC Trust Fund,AETH0194818741
10348,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 15-Group 5,36.67492,9.56532,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,10,0.333,null,,null,,APOC Trust Fund,AETH0194818741
10349,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 15 Group 27,36.54013,9.44539,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,12,0.4,null,,null,,APOC Trust Fund,AETH0194818948
10350,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 15 Group 30,36.54072,9.44117,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,7,0.233,null,,null,,APOC Trust Fund,AETH0194818948
10351,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Belojengafoie,18688,Mender 15 Group 33,36.1399,9.44778,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,15,0.469,null,,null,,APOC Trust Fund,AETH0194418688
10352,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 17- Group 1,36.69718,9.55756,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,7,0.233,null,,null,,APOC Trust Fund,AETH0194818741
10353,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 17-Group 2,36.69703,9.55433,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,22,7,0.318,null,,null,,APOC Trust Fund,AETH0194818741
10354,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 17-Group 7,36.69231,9.55142,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,27,7,0.259,null,,null,,APOC Trust Fund,AETH0194818741
10355,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 18-Group 16,36.68059,9.56546,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,5,0.167,null,,null,,APOC Trust Fund,AETH0194818741
10356,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 18-Group 17,36.68056,9.56544,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,26,6,0.231,null,,null,,APOC Trust Fund,AETH0194818741
10357,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,Mender 18-Group 7,36.67629,9.56553,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,6,0.2,null,,null,,APOC Trust Fund,AETH0194818741
10358,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 8- Group 1,36.51829,9.48677,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,28,10,0.357,null,,null,,APOC Trust Fund,AETH0194818948
10359,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 8- Group 5,36.51858,9.49267,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,27,14,0.519,null,,null,,APOC Trust Fund,AETH0194818948
10360,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Belojengafoie,18688,Mender 8- Group 6,36.51325,9.43413,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,25,4,0.16,null,,null,,APOC Trust Fund,AETH0194418688
10361,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 8- Group 7,36.51567,9.43225,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,8,0.258,null,,null,,APOC Trust Fund,AETH0194818948
10362,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 8-Group 3,36.51791,9.48959,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,25,11,0.44,null,,null,,APOC Trust Fund,AETH0194818948
10363,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 8-Group 8,36.51594,9.49071,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,26,11,0.423,null,,null,,APOC Trust Fund,AETH0194818948
10364,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 8-Group 9,36.51677,9.43921,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,28,4,0.143,null,,null,,APOC Trust Fund,AETH0194818948
10365,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 9-Group 1,36.51695,9.4661,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,27,9,0.333,null,,null,,APOC Trust Fund,AETH0194818948
10366,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,Mender 9-Group 2,36.51668,9.48919,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,25,9,0.36,null,,null,,APOC Trust Fund,AETH0194818948
10367,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,MENDER 9 - GROUP2,36.51646,9.46537,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,46,2,0.043,null,,null,,APOC Trust Fund,AETH0194818948
10368,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,MENDER 9 - GROUP2,36.51646,9.46537,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,46,9,0.196,null,,null,,APOC Trust Fund,AETH0194818948
10369,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,MENDER8-GROUPE3,36.52063,9.48975,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,18,0,0,null,,null,,APOC Trust Fund,AETH0194818948
10370,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Limu,18948,MENDER8-GROUPE3,36.52063,9.48975,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,18,0,0,null,,null,,APOC Trust Fund,AETH0194818948
10371,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,MENDI,35.07283,9.816054,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,2,0.065,null,,null,,APOC Trust Fund,AETH0194818949
10372,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mendre 14 Group 2,36.63114,9.67985,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,7,0.226,null,,null,,APOC Trust Fund,AETH0194818866
10373,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,MENDUKA,35.97735,12.6609,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,305,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318650
10374,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Menge,18698,MENGE,34.749938,10.359938,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,4,0.121,null,,null,,APOC Trust Fund,AETH0194418698
10375,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Wombera,18703,Menidiya,35.28589,10.7825,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,23,0.46,null,,null,,APOC Trust Fund,AETH0194418703
10376,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Chora Botor,18808,Menta,37.16029,8.2328,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,12,0.343,null,,null,,APOC Trust Fund,AETH0194818808
10377,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Misrak Belesa,18646,MERO DIBA,38.3667,12.7167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194318646
10378,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,Mesera,36.63905,9.6659,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,6,0.2,null,,null,,APOC Trust Fund,AETH0194818866
10379,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Chelia,18801,Meta Kidanemiret,37.25404,8.97802,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,43,0,0,null,,null,,APOC Trust Fund,AETH0194818801
10380,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Mirab Armacheho,18644,METEMA,36.275372,12.949976,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,38,10,0.263,null,,null,,APOC Trust Fund,AETH0194318644
10381,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,Meteme Yahoness Mender 3,36.25226,12.96014,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,199,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10382,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Yaso,18704,Meti,36.05621,10.0437,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,21,0.42,null,,null,,APOC Trust Fund,AETH0194418704
10383,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,S.W. Shewa,3181,WONCHI,19026,Meti Walga,37.93795,8.58773,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,165,0,0,null,,null,,APOC Trust Fund,AETH0194819026
10384,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Dedo,18820,METOSA,36.893726,7.452283,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,17,0,0,null,,null,,APOC Trust Fund,AETH0194818820
10385,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Metu Rural,18961,METU,35.599431,8.292831,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,11,0.355,null,,null,,APOC Trust Fund,AETH0194818961
10386,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,MICHAEL,36.13054,12.57298,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,22,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10387,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Bale,3132,Harena buluk,18898,Mida,39.577867,6.429167,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,206,0,0,null,,null,,APOC Trust Fund,AETH0194818898
10388,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,MIRIGA,35.1333,8.25,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,35,3,0.086,null,,null,,APOC Trust Fund,AETH0194818799
